اندیشه‌اش	اندیشه‌	اندیشه	اش
کفش‌هایتان	کفش‌های	کفش	تان
کفشتان	کفش	کفش	تان
سرتان	سر	سر	تان
بدنمان	بدن	بدن	مان
لباس‌هایمان	لباس‌های	لباس	مان
خواهرم	خواهر	خواهر	م
مادرم	مادر	مادر	م
مادرم	مادر	مادر	م
سالگی‌اش	سالگی‌	سالگی	اش
فراغتش	فراغت	فراغت	ش
پسرش	پسر	پسر	ش
خانواده‌اش	خانواده‌	خانواده	اش
خوابم	خواب	خواب	م
گوش‌هایم	گوش‌های	گوش	م
آدیداسم	آدیداس	آدیداس	م
پایشان	پا	پا	یشان
مسیرت	مسیر	مسیر	ت
مادرشوهرم	مادرشوهر	مادرشوهر	م
استراحتم	استراحت	استراحت	م
همسرم	همسر	همسر	م
خانواده‌اش	خانواده‌	خانواده	اش
دخترش	دختر	دختر	ش
ارتباطاتش	ارتباطات	ارتباط	ش
تولدشان	تولد	تولد	شان
پایش	پا	پا	یش
زندگی‌اش	زندگی‌	زندگی	اش
رفتارهایشان	رفتارهای	رفتار	شان
پدرم	پدر	پدر	م
خودتان	خود	خودتان	تان
تحصیلاتش	تحصیلات	تحصیل	ش
رکوردتان	رکورد	رکورد	تان
چشم‌هایش	چشم‌های	چشم	ش
خودش	خود	خودش	ش
پایم	پا	پا	یم
ضعفش	ضعف	ضعف	ش
خطش	خط	خط	ش
اندیشه‌هایش	اندیشه‌های	اندیشه	ش
سنتش	سنت	سنت	ش
قیامش	قیام	قیام	ش
پروازمان	پرواز	پرواز	مان
خودشان	خود	خودشان	شان
خودش	خود	خودش	ش
استادانش	استادان	استاد	ش
یادمان	یاد	یاد	مان
انگشتانش	انگشتان	انگشت	ش
استخوانمان	استخوان	استخوان	مان
خودش	خود	خودش	ش
خودش	خود	خودش	ش
خودش	خود	خودش	ش
نفرتت	نفرت	نفرت	ت
چمدان‌هایشان	چمدان‌های	چمدان	شان
رفتارت	رفتار	رفتار	ت
بخشیدنشان	بخشیدن	بخشیدن	شان
فرزندش	فرزند	فرزند	ش
اذیتم	اذیت	اذیت	م
فرزندانشان	فرزندان	فرزند	شان
کارهایشان	کارهای	کار	شان
دوستانشان	دوستان	دوست	شان
خودمان	خود	خودمان	مان
خیالم	خیال	خیال	م
مسیرش	مسیر	مسیر	ش
زبانمان	زبان	زبان	مان
کارهایش	کارهای	کار	ش
جانم	جان	جان	م
بدنم	بدن	بدن	م
اهلش	اهل	اهل	ش
پسرم	پسر	پسر	م
اندامشان	اندام	اندام	شان
اضطرابشان	اضطراب	اضطراب	شان
میهنم	میهن	میهن	م
دیدارش	دیدار	دیدار	ش
احساساتم	احساسات	احساس	م
دیدارت	دیدار	دیدار	ت
آمدنت	آمدن	آمدن	ت
فرزندانمان	فرزندان	فرزند	مان
خودت	خود	خودت	ت
دلم	دل	دل	م
مدرسه‌مان	مدرسه‌	مدرسه	مان
نویسنده‌اش	نویسنده‌	نویسنده	اش
افتتاحیه‌هایمان	افتتاحیه‌های	افتتاحیه	مان
خودمان	خود	خودمان	مان
وجودت	وجود	وجود	ت
خودم	خود	خودم	م
کشورشان	کشور	کشور	شان
گرداگردمان	گرداگرد	گرداگرد	مان
همسرم	همسر	همسر	م
نعمتت	نعمت	نعمت	ت
بندگانت	بندگان	بنده	ت
دشمنانم	دشمنان	دشمن	م
دودمانش	دودمان	دودمان	ش
متحدانش	متحدان	متحد	ش
یادت	یاد	یاد	ت
مهمانم	مهمان	مهمان	م
خانه‌ام	خانه‌	خانه	ام
قلبم	قلب	قلب	م
سینه‌ات	سینه‌	سینه	ات
پدرانش	پدران	پدر	ش
قلبم	قلب	قلب	م
خانه‌اش	خانه‌	خانه	اش
خانه‌مان	خانه‌	خانه	مان
گلویم	گلو	گلو	یم
دستانش	دستان	دست	ش
دستانم	دستان	دست	م
خودم	خود	خودم	م
بازیکنمان	بازیکن	بازیکن	مان
دلم	دل	دل	م
نقاشی‌ام	نقاشی‌	نقاشی	ام
گوش‌هایشان	گوش‌های	گوش	شان
آرزوهایم	آرزوهای	آرزو	م
محبتت	محبت	محبت	ت
خانه‌ام	خانه‌	خانه	ام
سرزمینشان	سرزمین	سرزمین	شان
آرزوهایشان	آرزوهای	آرزو	شان
دهانه‌اش	دهانه‌	دهانه	اش
پایانش	پایان	پایان	ش
مولایمان	مولا	مولا	یمان
خودشان	خود	خودشان	شان
خودت	خود	خودت	ت
کارش	کار	کار	ش
مادرش	مادر	مادر	ش
جانم	جان	جان	م
گوشمان	گوش	گوش	مان
انگشتانم	انگشتان	انگشت	م
خودشان	خود	خودشان	شان
زمانمان	زمان	زمان	مان
فرمانش	فرمان	فرمان	ش
نافرمانی‌اش	نافرمانی‌	نافرمانی	اش
کارمان	کار	کار	مان
احساسم	احساس	احساس	م
خودم	خود	خودم	م
سروده‌هایش	سروده‌های	سروده	ش
چشمانم	چشمان	چشم	م
معده‌ام	معده‌	معده	ام
معلمانش	معلمان	معلم	ش
ذاتت	ذات	ذات	ت
بختش	بخت	بخت	ش
کارش	کار	کار	ش
ورودم	ورود	ورود	م
دستش	دست	دست	ش
هم‌رزمانتان	هم‌رزمان	هم‌رزم	تان
گونه‌هایم	گونه‌های	گونه	م
خودم	خود	خودم	م
نزدیکانم	نزدیکان	نزدیکان	م
دوستانم	دوستان	دوست	م
دنبالشان	دنبال	دنبال	شان
کنارشان	کنار	کنار	شان
عمرم	عمر	عمر	م
عطرشان	عطر	عطر	شان
دلمان	دل	دل	مان
دشمنانتان	دشمنان	دشمن	تان
فرزندم	فرزند	فرزند	م
سرت	سر	سر	ت
خودمان	خود	خودمان	مان
پایت	پا	پا	یت
پایش	پا	پا	یش
پایش	پا	پا	یش
گاومان	گاو	گاو	مان
دولتتان	دولت	دولت	تان
چاره‌اش	چاره‌	چاره	اش
سینه‌مان	سینه‌	سینه	مان
قلبت	قلب	قلب	ت
پول‌هایمان	پول‌های	پول	مان
مادرم	مادر	مادر	م
مادرم	مادر	مادر	م
زندگی‌ام	زندگی‌	زندگی	ام
مردمش	مردم	مردم	ش
ظرفشان	ظرف	ظرف	شان
گوش‌هایمان	گوش‌های	گوش	مان
پوستشان	پوست	پوست	شان
روزه‌اش	روزه‌	روزه	اش
سرمان	سر	سر	مان
مدادهایمان	مدادهای	مداد	مان
پسرعمه‌ام	پسرعمه‌	پسرعمه	ام
موهایمان	موهای	مو	مان
موهایمان	موهای	مو	مان
حقمان	حق	حق	مان
میلمان	میل	میل	مان
حقمان	حق	حق	مان
شانه‌ات	شانه‌	شانه	ات
آبش	آب	آب	ش
ساغرت	ساغر	ساغر	ت
خودت	خود	خودت	ت
رفتارشان	رفتار	رفتار	شان
پدرانمان	پدران	پدر	مان
مادرانت	مادران	مادر	ت
خودم	خود	خودم	م
خودتان	خود	خودتان	تان
واژه‌اش	واژه‌	واژه	اش
دردهایش	دردهای	درد	ش
کارگزارانت	کارگزاران	کارگزار	ت
کارشان	کار	کار	شان
مزدشان	مزد	مزد	شان
عرقشان	عرق	عرق	شان
دستمان	دست	دست	مان
منظره‌ات	منظره‌	منظره	ات
عقیده‌ات	عقیده‌	عقیده	ات
طفلانم	طفلان	طفل	م
استادتان	استاد	استاد	تان
سویشان	سو	سو	یشان
قلب‌هایشان	قلب‌های	قلب	شان
فرآورده‌هایمان	فرآورده‌های	فرآورده	مان
بال‌هایش	بال‌های	بال	ش
فرمانده‌ات	فرمانده‌	فرمانده	ات
فرزندانشان	فرزندان	فرزند	شان
چراغش	چراغ	چراغ	ش
چشم‌هایشان	چشم‌های	چشم	شان
دست‌هایم	دست‌های	دست	م
چشمانش	چشمان	چشم	ش
آرمانت	آرمان	آرمان	ت
دهانم	دهان	دهان	م
خودمان	خود	خودمان	مان
گوش‌هایتان	گوش‌های	گوش	تان
دهانم	دهان	دهان	م
شعرت	شعر	شعر	ت
نیمکتش	نیمکت	نیمکت	ش
کناره‌گیری‌اش	کناره‌گیری‌	کناره‌گیری	اش
پاهایشان	پاهای	پا	شان
شش‌هایم	شش‌های	شش	م
ریه‌هایم	ریه‌های	ریه	م
رطوبتش	رطوبت	رطوبت	ش
زمینشان	زمین	زمین	شان
قلبم	قلب	قلب	م
قلمت	قلم	قلم	ت
حرف‌هایت	حرف‌های	حرف	ت
سرش	سر	سر	ش
دلم	دل	دل	م
چترت	چتر	چتر	ت
سرمان	سر	سر	مان
چشمانمان	چشمان	چشم	مان
وجودشان	وجود	وجود	شان
دوستم	دوست	دوست	م
افکارش	افکار	افکار	ش
ماشینم	ماشین	ماشین	م
عمرش	عمر	عمر	ش
دوچرخه‌اش	دوچرخه‌	دوچرخه	اش
دلش	دل	دل	ش
دودمانش	دودمان	دودمان	ش
دردش	درد	درد	ش
دست‌هایش	دست‌های	دست	ش
خودش	خود	خودش	ش
اعتقاداتت	اعتقادات	اعتقاد	ت
فرزندم	فرزند	فرزند	م
سلامم	سلام	سلام	م
قلبشان	قلب	قلب	شان
خودمان	خود	خودمان	مان
سخنم	سخن	سخن	م
دلیل‌هایم	دلیل‌های	دلیل	م
عمرت	عمر	عمر	ت
خودشان	خود	خودشان	شان
خودمان	خود	خودمان	مان
عوضش	عوض	عوض	ش
خانه‌اش	خانه‌	خانه	اش
گزارشش	گزارش	گزارش	ش
پدرت	پدر	پدر	ت
موهایمان	موهای	مو	مان
موهایم	موهای	مو	م
لباس‌هایشان	لباس‌های	لباس	شان
لباس‌هایمان	لباس‌های	لباس	مان
عمرمان	عمر	عمر	مان
لباس‌هایشان	لباس‌های	لباس	شان
فیلمش	فیلم	فیلم	ش
خودت	خود	خودت	ت
دستیارانش	دستیاران	دستیار	ش
آفریدگارت	آفریدگار	آفریدگار	ت
پرسوزت	پرسوز	پرسوز	ت
مغازه‌اش	مغازه‌	مغازه	اش
بندگانش	بندگان	بنده	ش
بندگانش	بندگان	بنده	ش
برادرت	برادر	برادر	ت
قلبم	قلب	قلب	م
وجودم	وجود	وجود	م
خودمان	خود	خودمان	مان
گفتارشان	گفتار	گفتار	شان
جزئیاتش	جزئیات	جزء	ش
حقش	حق	حق	ش
اولش	اول	اول	ش
استعدادهایمان	استعدادهای	استعداد	مان
دوستانتان	دوستان	دوست	تان
مادرم	مادر	مادر	م
تعدادشان	تعداد	تعداد	شان
یادم	یاد	یاد	م
راهم	راه	راه	م
پول‌هایتان	پول‌های	پول	تان
خودتان	خود	خودتان	تان
نبودنت	نبودن	نبودن	ت
پیکارشان	پیکار	پیکار	شان
شمشیرهایشان	شمشیرهای	شمشیر	شان
وجودش	وجود	وجود	ش
غمش	غم	غم	ش
خودت	خود	خودت	ت
بودنم	بودن	بودن	م
کشورمان	کشور	کشور	مان
خودم	خود	خودم	م
سرانگشتانش	سرانگشتان	سرانگشت	ش
زنش	زن	زن	ش
پایمان	پا	پا	یمان
خواسته‌هایش	خواسته‌های	خواسته	ش
خودم	خود	خودم	م
خودت	خود	خودت	ت
خودش	خود	خودش	ش
زندگی‌مان	زندگی‌	زندگی	مان
شهرمان	شهر	شهر	مان
رویاهایت	رویاهای	رویا	ت
کردنش	کردن	کردن	ش
نظرم	نظر	نظر	م
خواندنش	خواندن	خواندن	ش
پسشان	پس	پس	شان
درونمان	درون	درون	مان
کانت	کان	کان	ت
پیچیدگی‌هایش	پیچیدگی‌های	پیچیدگی	ش
صفحاتش	صفحات	صفحه	ش
کلماتش	کلمات	کلمه	ش
چهره‌هایشان	چهره‌های	چهره	شان
دست‌هایش	دست‌های	دست	ش
جایش	جا	جا	یش
کشتزارم	کشتزار	کشتزار	م
ذهنمان	ذهن	ذهن	مان
دنیایتان	دنیا	دنیا	یتان
آخرتتان	آخرت	آخرت	تان
سرتان	سر	سر	تان
همسایه‌ات	همسایه‌	همسایه	ات
همسایه‌ات	همسایه‌	همسایه	ات
تنت	تن	تن	ت
پاهایت	پاهای	پا	ت
نگاهت	نگاه	نگاه	ت
مجدشان	مجد	مجد	شان
دشمنت	دشمن	دشمن	ت
خودشان	خود	خودشان	شان
نعماتش	نعمات	نعمت	ش
بندگانش	بندگان	بنده	ش
خودم	خود	خودم	م
همسرش	همسر	همسر	ش
کنارش	کنار	کنار	ش
کیسه‌اش	کیسه‌	کیسه	اش
منافعشان	منافع	منافع	شان
خودتان	خود	خودتان	تان
شدنم	شدن	شدن	م
حضورش	حضور	حضور	ش
لب‌هایت	لب‌های	لب	ت
معده‌اش	معده‌	معده	اش
دلش	دل	دل	ش
عمرش	عمر	عمر	ش
چشم‌هایش	چشم‌های	چشم	ش
چشمانش	چشمان	چشم	ش
مرغ‌هایمان	مرغ‌های	مرغ	مان
تخم‌هایشان	تخم‌های	تخم	شان
تخم‌هایش	تخم‌های	تخم	ش
تخمشان	تخم	تخم	شان
رفتارشان	رفتار	رفتار	شان
کجایش	کجا	کجا	یش
سایت‌هایشان	سایت‌های	سایت	شان
سرتان	سر	سر	تان
شوهرانشان	شوهران	شوهر	شان
صدایش	صدا	صدا	یش
دیپلمات‌هایمان	دیپلمات‌های	دیپلمات	مان
فدایتان	فدا	فدا	یتان
عمرم	عمر	عمر	م
تغییرش	تغییر	تغییر	ش
ترس‌هایم	ترس‌های	ترس	م
اطرافم	اطراف	اطراف	م
وجودتان	وجود	وجود	تان
دستانش	دستان	دست	ش
دست‌هایم	دست‌های	دست	م
زانوهایم	زانوهای	زانو	م
دستش	دست	دست	ش
دستتان	دست	دست	تان
ران‌هایتان	ران‌های	ران	تان
فرزندم	فرزند	فرزند	م
روزه‌اش	روزه‌	روزه	اش
روزه‌اش	روزه‌	روزه	اش
سالشان	سال	سال	شان
درآمدش	درآمد	درآمد	ش
مادرم	مادر	مادر	م
پدرش	پدر	پدر	ش
غرورم	غرور	غرور	م
منزلمان	منزل	منزل	مان
خودش	خود	خودش	ش
خودش	خود	خودش	ش
خواسته‌هایم	خواسته‌های	خواسته	م
وابستگانش	وابستگان	وابسته	ش
کشورمان	کشور	کشور	مان
کارشان	کار	کار	شان
بازتابش	بازتاب	بازتاب	ش
مادرش	مادر	مادر	ش
رویشان	رو	رو	یشان
تنش	تن	تن	ش
بندگانش	بندگان	بنده	ش
حضورشان	حضور	حضور	شان
خانه‌اش	خانه‌	خانه	اش
همسایگانش	همسایگان	همسایه	ش
یادم	یاد	یاد	م
صدایت	صدا	صدا	یت
بندگی‌ام	بندگی‌	بندگی	ام
درگاهت	درگاه	درگاه	ت
دست‌هایم	دست‌های	دست	م
سویت	سو	سو	یت
زبانم	زبان	زبان	م
اشعارش	اشعار	اشعار	ش
لغتنامه‌اش	لغتنامه‌	لغتنامه	اش
عکسشان	عکس	عکس	شان
حواسش	حواس	حواس	ش
رسولش	رسول	رسول	ش
کشورش	کشور	کشور	ش
خودش	خود	خودش	ش
دستش	دست	دست	ش
دیدنش	دیدن	دیدن	ش
فرزندم	فرزند	فرزند	م
محبت‌هایم	محبت‌های	محبت	م
زندگی‌مان	زندگی‌	زندگی	مان
همسرتان	همسر	همسر	تان
شعرهایش	شعرهای	شعر	ش
دوستم	دوست	دوست	م
دیده‌هایش	دیده‌های	دیده	ش
بینایی‌اش	بینایی‌	بینایی	اش
بصیرتش	بصیرت	بصیرت	ش
عمرش	عمر	عمر	ش
کردارشان	کردار	کردار	شان
مرگم	مرگ	مرگ	م
خانه‌اش	خانه‌	خانه	اش
بدنش	بدن	بدن	ش
خانواده‌اش	خانواده‌	خانواده	اش
شیرش	شیر	شیر	ش
کرم‌هایم	کرم‌های	کرم	م
بینی‌اش	بینی‌	بینی	اش
حالمان	حال	حال	مان
درمانش	درمان	درمان	ش
سرش	سر	سر	ش
همدردانمان	همدردان	همدرد	مان
دلم	دل	دل	م
جنازه‌ات	جنازه‌	جنازه	ات
پیشانی‌ات	پیشانی‌	پیشانی	ات
فرزندم	فرزند	فرزند	م
